Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad,Obesity_Level,Obese_Binary
1,20,1.8,114.0,1,1,2.0,3.0,2,0,2.0,0,0.0,1.0,0,0,0,0,1,0,Obesity_Type_II,5,1
0,21,1.63,51.0,0,1,2.0,1.0,1,0,1.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,24,1.5,63.0,1,0,2.0,1.0,1,0,2.0,0,0.0,0.0,0,0,0,0,1,0,Overweight_Level_II,3,0
1,21,1.8,62.0,1,1,3.0,3.0,1,0,2.0,0,1.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,21,1.65,53.0,1,1,2.0,3.0,1,0,2.0,0,1.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,21,1.68,70.0,1,1,3.0,3.0,1,0,3.0,0,0.0,2.0,1,0,0,0,1,0,Normal_Weight,1,0
0,23,1.6,63.0,1,0,3.0,3.0,2,0,2.0,0,3.0,0.0,1,0,0,0,0,1,Normal_Weight,1,0
1,21,1.71,75.0,0,0,2.0,3.0,2,0,3.0,1,3.0,1.0,2,1,0,0,0,0,Overweight_Level_I,2,0
0,21,1.5,42.3,1,0,1.0,1.0,1,0,2.0,0,3.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
0,21,1.6,68.0,1,1,2.0,3.0,1,0,3.0,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.75,78.0,1,0,2.0,3.0,2,0,2.0,1,0.0,2.0,2,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.72,82.0,1,1,2.0,1.0,1,0,1.0,0,1.0,1.0,1,0,0,0,1,0,Overweight_Level_II,3,0
0,21,1.72,66.5,1,1,3.0,4.0,3,0,3.0,0,0.0,2.0,0,0,0,0,1,0,Normal_Weight,1,0
0,22,1.61,63.0,1,1,3.0,3.0,2,0,3.0,0,1.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
0,23,1.63,82.0,1,1,2.0,1.0,1,0,2.0,0,0.0,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,25,1.83,121.0,1,0,3.0,3.0,1,0,3.0,0,2.0,0.0,1,0,0,0,0,1,Obesity_Type_II,5,1
0,20,1.6,50.0,0,1,2.0,3.0,1,0,1.0,0,0.0,1.0,0,1,0,0,0,0,Normal_Weight,1,0
0,24,1.62,58.0,0,1,3.0,3.0,1,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,40,1.68,80.0,0,0,3.0,3.0,1,0,3.0,0,0.0,0.0,0,1,0,0,0,0,Overweight_Level_II,3,0
1,32,1.75,120.0,1,0,3.0,3.0,1,0,3.0,0,0.0,2.0,0,1,0,0,0,0,Obesity_Type_II,5,1
1,20,1.9,91.0,1,1,3.0,4.0,1,0,3.0,0,2.0,0.0,1,0,0,0,0,1,Overweight_Level_I,2,0
0,21,1.63,66.0,1,1,3.0,1.0,1,1,3.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
0,51,1.59,50.0,1,0,3.0,3.0,1,1,3.0,1,2.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
0,34,1.68,77.0,1,0,3.0,1.0,1,0,2.0,0,1.0,0.0,1,1,0,0,0,0,Overweight_Level_II,3,0
0,19,1.59,49.0,1,1,2.0,1.0,0,0,2.0,0,2.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
0,19,1.69,70.0,1,0,2.0,1.0,0,0,2.0,0,2.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
0,21,1.66,59.0,0,1,1.0,3.0,3,0,2.0,1,3.0,0.0,0,1,0,0,0,0,Normal_Weight,1,0
0,19,1.64,53.0,1,1,3.0,3.0,1,0,1.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,20,1.62,53.0,0,1,3.0,1.0,1,0,3.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,19,1.7,64.0,1,1,3.0,3.0,0,0,3.0,1,3.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,17,1.63,65.0,0,1,2.0,1.0,1,0,3.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,22,1.6,66.0,0,1,3.0,3.0,1,0,2.0,0,3.0,0.0,0,0,1,0,0,0,Overweight_Level_I,2,0
0,20,1.63,64.0,1,1,1.0,3.0,3,0,2.0,0,0.0,2.0,0,1,0,0,0,0,Normal_Weight,1,0
1,33,1.85,99.0,1,1,2.0,3.0,1,1,3.0,0,1.0,0.0,1,1,0,0,0,0,Overweight_Level_II,3,0
0,21,1.54,49.0,1,0,2.0,1.0,1,0,2.0,1,2.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
0,20,1.64,49.0,0,0,3.0,3.0,1,1,2.0,0,2.0,1.0,1,1,0,0,0,0,Insufficient_Weight,0,0
0,20,1.57,60.0,0,1,3.0,3.0,1,0,3.0,0,0.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,20,1.62,52.0,0,1,3.0,3.0,2,0,1.0,0,3.0,1.0,0,1,0,0,0,0,Normal_Weight,1,0
1,21,1.72,72.0,1,1,3.0,3.0,3,0,3.0,1,3.0,0.0,1,1,0,0,0,0,Normal_Weight,1,0
1,21,1.76,78.0,1,1,3.0,1.0,1,0,2.0,0,3.0,0.0,1,0,0,0,0,1,Overweight_Level_I,2,0
0,20,1.65,75.0,1,1,3.0,1.0,1,0,2.0,0,1.0,1.0,0,0,0,0,1,0,Overweight_Level_II,3,0
1,20,1.67,78.0,1,0,2.0,1.0,1,0,3.0,0,0.0,0.0,2,1,0,0,0,0,Overweight_Level_II,3,0
1,56,1.79,90.0,1,0,2.0,3.0,1,1,2.0,0,1.0,0.0,2,1,0,0,0,0,Overweight_Level_II,3,0
0,26,1.59,47.0,1,1,2.0,1.0,1,0,2.0,0,0.0,2.0,1,0,0,0,1,0,Normal_Weight,1,0
0,22,1.64,56.0,1,0,3.0,3.0,1,0,2.0,0,0.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,19,1.78,81.0,1,0,1.0,3.0,1,0,2.0,0,3.0,0.0,0,0,1,0,0,0,Overweight_Level_I,2,0
1,18,1.75,85.0,1,0,2.0,3.0,1,0,3.0,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_II,3,0
1,19,1.85,115.0,0,0,2.0,3.0,1,0,3.0,1,1.0,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7,80.0,0,0,3.0,1.0,1,0,1.0,0,1.0,0.0,0,0,0,0,1,0,Overweight_Level_II,3,0
0,18,1.67,91.0,1,1,1.0,3.0,2,0,1.0,0,0.0,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.72,75.0,0,1,2.0,3.0,1,0,1.0,0,1.0,0.0,0,0,0,0,1,0,Overweight_Level_I,2,0
0,28,1.7,73.0,1,0,2.0,3.0,2,0,2.0,1,2.0,0.0,1,0,0,0,0,1,Overweight_Level_I,2,0
1,18,1.74,70.0,0,1,2.0,3.0,1,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,23,1.74,53.0,0,1,2.0,3.0,2,0,1.0,0,3.0,2.0,0,0,0,0,1,0,Insufficient_Weight,0,0
1,18,1.87,67.0,1,1,3.0,3.0,2,0,3.0,1,1.0,1.0,1,1,0,0,0,0,Normal_Weight,1,0
1,18,1.7,50.0,0,1,1.0,3.0,2,0,1.0,0,2.0,1.0,1,0,0,0,1,0,Insufficient_Weight,0,0
0,39,1.65,50.0,0,1,3.0,4.0,2,0,2.0,0,0.0,0.0,1,0,0,0,1,0,Insufficient_Weight,0,0
1,38,1.7,78.0,0,1,3.0,3.0,2,0,2.0,0,0.0,0.0,2,1,0,0,0,0,Overweight_Level_II,3,0
1,17,1.67,60.0,0,0,2.0,4.0,3,0,2.0,0,0.0,2.0,0,0,0,0,1,0,Normal_Weight,1,0
1,23,1.72,66.0,1,1,2.0,3.0,1,0,2.0,0,0.0,1.0,1,0,0,0,0,1,Normal_Weight,1,0
1,23,1.82,107.0,0,1,2.0,3.0,1,0,3.0,0,0.0,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,19,1.5,50.0,0,1,2.0,3.0,2,0,1.0,0,0.0,2.0,1,0,0,0,1,0,Normal_Weight,1,0
1,18,1.7,60.0,0,1,2.0,3.0,1,0,2.0,0,2.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,25,1.71,71.0,1,1,2.0,3.0,2,0,2.0,0,0.0,0.0,1,0,0,1,0,0,Normal_Weight,1,0
0,25,1.61,61.0,0,0,2.0,3.0,1,0,1.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,18,1.5,50.0,1,1,3.0,3.0,2,0,2.0,0,0.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,16,1.67,50.0,1,1,2.0,1.0,2,0,3.0,0,1.0,0.0,0,0,0,0,1,0,Insufficient_Weight,0,0
1,21,1.82,67.0,0,1,2.0,4.0,3,1,3.0,0,3.0,2.0,1,0,0,0,0,1,Normal_Weight,1,0
0,32,1.57,57.0,1,1,3.0,3.0,1,0,2.0,0,0.0,0.0,1,1,0,0,0,0,Normal_Weight,1,0
1,18,1.79,52.0,0,0,3.0,3.0,1,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Insufficient_Weight,0,0
1,21,1.75,62.0,0,1,3.0,4.0,2,1,2.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,18,1.7,55.0,1,1,2.0,3.0,2,0,2.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
0,18,1.62,55.0,1,1,2.0,3.0,2,0,1.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,17,1.69,60.0,0,0,2.0,3.0,1,0,3.0,0,2.0,1.0,1,0,0,0,0,1,Normal_Weight,1,0
1,20,1.77,70.0,1,1,1.0,1.0,1,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,21,1.79,105.0,1,1,2.0,3.0,3,0,1.0,0,0.0,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,21,1.6,61.0,0,1,2.0,3.0,1,0,1.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,18,1.6,58.0,1,1,2.0,3.0,1,0,3.0,0,3.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
0,17,1.56,51.0,0,1,3.0,3.0,1,0,1.0,0,0.0,2.0,0,0,0,0,1,0,Normal_Weight,1,0
1,19,1.88,79.0,0,0,2.0,3.0,1,0,3.0,0,3.0,0.0,1,1,0,0,0,0,Normal_Weight,1,0
1,16,1.82,71.0,1,1,2.0,3.0,2,0,2.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,17,1.8,58.0,0,1,2.0,3.0,2,0,2.0,0,2.0,1.0,0,0,0,0,0,1,Insufficient_Weight,0,0
1,21,1.7,65.0,1,1,2.0,3.0,2,0,1.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,19,1.82,75.0,1,0,2.0,3.0,2,0,2.0,0,1.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,18,1.86,110.0,1,1,2.0,1.0,1,1,2.0,0,1.0,2.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,16,1.66,58.0,0,0,2.0,1.0,1,0,1.0,0,0.0,1.0,0,0,0,0,0,1,Normal_Weight,1,0
0,21,1.53,53.0,0,1,3.0,3.0,1,0,2.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,26,1.74,80.0,0,0,2.0,3.0,1,0,2.0,0,2.0,0.0,0,1,0,0,0,0,Overweight_Level_I,2,0
1,18,1.8,80.0,1,1,2.0,3.0,2,0,1.0,0,0.0,1.0,2,0,0,0,1,0,Normal_Weight,1,0
1,23,1.7,75.0,0,1,3.0,3.0,1,0,3.0,0,1.0,2.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,26,1.7,70.0,0,1,2.0,3.0,1,1,1.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,18,1.72,55.0,0,1,2.0,4.0,1,0,2.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,16,1.84,45.0,1,1,3.0,3.0,3,0,3.0,0,3.0,2.0,1,0,0,0,0,1,Insufficient_Weight,0,0
0,16,1.57,49.0,0,1,2.0,4.0,3,0,2.0,0,0.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,20,1.8,85.0,1,0,2.0,3.0,1,0,3.0,0,2.0,1.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.75,120.0,1,1,2.0,3.0,1,1,2.0,0,2.0,1.0,1,0,0,0,1,0,Obesity_Type_II,5,1
0,24,1.56,60.0,1,1,1.0,3.0,3,0,2.0,0,0.0,2.0,1,0,0,0,1,0,Normal_Weight,1,0
0,23,1.59,48.0,1,1,2.0,1.0,2,0,1.0,0,0.0,2.0,1,0,0,0,1,0,Normal_Weight,1,0
1,20,1.8,75.0,0,1,3.0,4.0,3,0,3.0,0,2.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,17,1.79,57.0,1,1,2.0,4.0,2,0,2.0,0,2.0,1.0,0,0,0,0,1,0,Insufficient_Weight,0,0
1,17,1.72,62.0,0,1,2.0,3.0,3,0,2.0,0,3.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,16,1.6,57.0,0,1,3.0,3.0,1,0,1.0,0,3.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,17,1.66,56.0,1,1,1.0,3.0,3,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,26,1.65,63.0,0,1,3.0,3.0,1,0,1.0,0,1.0,0.0,0,0,0,0,0,1,Normal_Weight,1,0
1,26,1.7,72.0,0,1,2.0,3.0,3,0,2.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,38,1.75,75.0,1,0,3.0,3.0,2,0,1.0,0,2.0,1.0,0,1,0,0,0,0,Normal_Weight,1,0
1,18,1.75,70.0,0,1,3.0,4.0,1,0,2.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,25,1.56,45.0,0,1,2.0,3.0,1,0,1.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
0,27,1.55,63.0,0,1,2.0,3.0,1,0,1.0,0,0.0,1.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,21,1.67,67.0,1,1,3.0,1.0,3,0,2.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,38,1.75,75.0,1,0,3.0,3.0,2,0,1.0,0,3.0,1.0,0,1,0,0,0,0,Normal_Weight,1,0
0,23,1.75,56.0,0,0,3.0,3.0,2,0,2.0,0,2.0,0.0,1,0,0,0,1,0,Insufficient_Weight,0,0
1,18,1.8,72.0,1,1,2.0,3.0,1,0,2.0,0,3.0,0.0,1,1,0,0,0,0,Normal_Weight,1,0
0,30,1.65,71.0,1,1,2.0,3.0,1,0,1.0,0,0.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.55,58.0,0,1,2.0,1.0,1,0,1.0,0,1.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,18,1.7,55.3,1,1,3.0,3.0,1,0,2.0,0,3.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,23,1.72,76.0,1,0,3.0,4.0,2,0,1.0,0,0.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.74,74.0,1,0,3.0,1.0,1,0,3.0,0,3.0,1.0,1,0,0,0,0,1,Normal_Weight,1,0
0,19,1.65,82.0,1,1,3.0,3.0,1,0,1.0,0,0.0,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,17,1.8,50.0,0,1,3.0,4.0,2,0,1.0,0,2.0,1.0,1,0,0,0,1,0,Insufficient_Weight,0,0
1,17,1.74,56.0,1,1,2.0,3.0,1,0,2.0,0,2.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,27,1.85,75.0,1,1,2.0,1.0,1,0,2.0,0,1.0,0.0,0,0,0,0,0,1,Normal_Weight,1,0
0,23,1.7,56.0,0,0,3.0,4.0,3,0,3.0,1,3.0,0.0,0,1,0,0,0,0,Normal_Weight,1,0
0,18,1.45,53.0,0,1,2.0,3.0,2,0,2.0,1,1.0,2.0,2,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.7,50.0,0,1,1.0,4.0,2,0,1.0,0,2.0,1.0,1,0,0,0,1,0,Insufficient_Weight,0,0
1,20,1.7,65.0,0,1,2.0,3.0,1,0,2.0,0,0.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,18,1.78,64.4,1,1,3.0,3.0,2,0,2.0,0,3.0,2.0,0,0,0,0,0,1,Normal_Weight,1,0
0,17,1.6,65.0,0,1,3.0,1.0,1,0,2.0,1,1.0,2.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.53,42.0,0,0,2.0,3.0,1,0,1.0,1,2.0,0.0,2,0,0,0,1,0,Insufficient_Weight,0,0
1,21,1.8,72.0,0,1,3.0,3.0,1,0,2.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,20,1.6,50.0,0,0,2.0,3.0,1,0,1.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,23,1.74,105.0,1,1,3.0,3.0,1,0,2.0,0,1.0,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.65,66.0,0,0,3.0,3.0,1,0,2.0,0,3.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,18,1.87,173.0,1,1,3.0,3.0,2,0,2.0,0,2.0,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
1,17,1.7,55.0,0,1,3.0,3.0,3,0,2.0,0,3.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,21,1.54,47.0,1,0,3.0,3.0,3,0,1.0,0,2.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,17,1.8,97.0,1,1,2.0,3.0,1,0,3.0,0,1.0,1.0,1,0,0,0,0,1,Overweight_Level_II,3,0
1,18,1.82,80.0,1,1,2.0,3.0,1,0,2.0,0,3.0,2.0,0,0,0,0,0,1,Normal_Weight,1,0
1,20,1.98,125.0,1,1,2.0,3.0,3,0,3.0,0,1.0,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,17,1.75,70.0,1,0,2.0,3.0,1,0,1.0,0,3.0,2.0,1,0,0,0,0,1,Normal_Weight,1,0
0,26,1.65,60.0,0,0,3.0,4.0,3,0,2.0,0,2.0,0.0,0,0,0,0,0,1,Normal_Weight,1,0
0,17,1.6,53.0,0,1,1.0,3.0,1,0,1.0,0,2.0,2.0,1,0,0,0,0,1,Normal_Weight,1,0
0,24,1.6,51.0,1,1,1.0,3.0,1,0,2.0,0,0.0,1.0,1,1,0,0,0,0,Normal_Weight,1,0
0,17,1.6,59.0,0,1,2.0,3.0,1,0,2.0,0,1.0,2.0,0,0,0,0,1,0,Normal_Weight,1,0
0,27,1.55,62.0,0,1,3.0,1.0,1,0,1.0,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,17,1.9,60.0,0,0,3.0,3.0,1,0,2.0,0,3.0,1.0,0,0,0,0,0,1,Insufficient_Weight,0,0
0,17,1.7,56.0,1,1,1.0,3.0,1,0,1.0,0,1.0,1.0,0,1,0,0,0,0,Normal_Weight,1,0
1,41,1.75,110.0,1,0,2.0,1.0,1,0,1.0,0,1.0,0.0,2,1,0,0,0,0,Obesity_Type_II,5,1
0,33,1.56,48.0,1,0,2.0,3.0,1,0,2.0,0,1.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
1,20,1.87,75.0,0,1,2.0,3.0,2,0,1.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
0,40,1.56,80.0,1,1,2.0,1.0,1,0,2.0,0,2.0,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,37,1.65,73.0,1,0,3.0,3.0,1,0,2.0,0,1.0,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,19,1.8,80.0,0,1,2.0,1.0,1,0,2.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,24,1.84,86.0,1,1,2.0,1.0,3,0,2.0,0,2.0,1.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,24,1.7,68.0,0,1,3.0,3.0,1,0,2.0,0,0.0,0.0,1,0,0,1,0,0,Normal_Weight,1,0
1,33,1.72,83.0,1,1,2.0,1.0,1,0,2.0,0,3.0,0.0,1,1,0,0,0,0,Overweight_Level_II,3,0
0,40,1.58,63.0,0,1,2.0,3.0,2,0,2.0,0,3.0,1.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,37,1.68,83.0,1,1,2.0,1.0,1,0,2.0,0,0.0,0.0,0,1,0,0,0,0,Overweight_Level_II,3,0
1,20,1.58,74.0,0,0,3.0,3.0,2,0,2.0,0,3.0,1.0,1,0,0,0,1,0,Overweight_Level_II,3,0
1,19,1.8,60.0,0,1,2.0,3.0,1,0,1.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
1,17,1.62,69.0,1,1,3.0,1.0,3,0,2.0,1,1.0,2.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.62,58.0,0,1,3.0,3.0,1,0,1.0,0,0.0,2.0,0,1,0,0,0,0,Normal_Weight,1,0
0,21,1.54,56.0,0,1,2.0,1.0,1,0,2.0,0,0.0,2.0,1,0,0,0,1,0,Normal_Weight,1,0
1,18,1.76,70.0,1,1,2.0,4.0,2,0,2.0,0,2.0,1.0,1,1,0,0,0,0,Normal_Weight,1,0
1,41,1.8,92.0,1,1,2.0,1.0,2,0,3.0,0,1.0,0.0,1,1,0,0,0,0,Overweight_Level_II,3,0
0,36,1.58,60.0,1,0,3.0,3.0,1,0,1.0,0,2.0,0.0,1,1,0,0,0,0,Normal_Weight,1,0
1,18,1.76,68.0,0,0,2.0,4.0,2,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,18,1.73,70.0,0,1,3.0,3.0,2,0,1.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,17,1.7,70.0,1,1,3.0,3.0,1,0,2.0,0,0.0,2.0,1,0,0,0,0,1,Normal_Weight,1,0
1,25,1.7,83.0,0,1,3.0,3.0,1,0,3.0,1,3.0,0.0,0,0,0,1,0,0,Overweight_Level_II,3,0
1,21,1.8,75.0,1,1,3.0,3.0,2,0,1.0,0,2.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
0,29,1.6,56.0,1,0,2.0,3.0,2,0,1.0,0,0.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,17,1.7,98.0,1,0,2.0,3.0,1,0,2.0,0,0.0,1.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,18,1.6,60.0,1,1,3.0,1.0,1,0,1.0,1,0.0,2.0,0,0,0,0,0,1,Normal_Weight,1,0
0,16,1.55,45.0,0,1,2.0,3.0,2,0,2.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,18,1.59,53.0,0,0,1.0,3.0,1,0,1.0,0,1.0,2.0,0,0,0,0,1,0,Normal_Weight,1,0
0,37,1.5,75.0,1,1,2.0,3.0,2,0,1.0,0,0.0,0.0,1,0,0,1,0,0,Obesity_Type_I,4,1
1,18,1.78,108.0,1,0,2.0,3.0,1,0,3.0,0,1.0,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,16,1.61,65.0,1,1,1.0,1.0,1,0,2.0,0,0.0,0.0,0,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.71,50.0,1,1,2.0,3.0,3,0,3.0,0,0.0,2.0,0,0,0,0,1,0,Insufficient_Weight,0,0
0,18,1.7,50.0,0,0,2.0,3.0,1,0,2.0,0,0.0,1.0,1,0,0,0,0,1,Insufficient_Weight,0,0
1,18,1.76,69.5,0,0,3.0,3.0,2,0,3.0,0,2.0,2.0,0,0,0,0,1,0,Normal_Weight,1,0
1,18,1.7,78.0,0,1,1.0,3.0,1,0,2.0,0,0.0,1.0,1,0,0,0,1,0,Overweight_Level_II,3,0
0,17,1.53,55.0,1,1,2.0,3.0,1,0,1.0,0,0.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,20,1.54,39.0,1,1,1.0,3.0,1,0,2.0,0,3.0,2.0,1,0,0,0,1,0,Insufficient_Weight,0,0
0,38,1.55,59.0,1,0,3.0,3.0,1,0,1.0,0,2.0,1.0,2,1,0,0,0,0,Normal_Weight,1,0
1,20,1.66,60.0,0,1,2.0,4.0,2,0,3.0,0,0.0,0.0,0,0,0,0,1,0,Normal_Weight,1,0
1,21,1.85,125.0,1,1,3.0,1.0,3,0,1.0,0,0.0,0.0,1,0,0,0,1,0,Obesity_Type_II,5,1
1,21,1.65,60.0,0,0,3.0,1.0,2,0,1.0,0,0.0,0.0,1,0,0,1,0,0,Normal_Weight,1,0
1,18,1.65,70.0,1,0,2.0,3.0,1,0,2.0,0,0.0,0.0,0,0,0,0,1,0,Overweight_Level_I,2,0
1,26,1.83,82.0,0,1,2.0,3.0,3,0,2.0,0,1.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,27,1.83,99.0,1,1,3.0,1.0,2,0,2.0,0,2.0,1.0,1,0,0,0,0,1,Overweight_Level_II,3,0
0,26,1.66,112.0,1,0,3.0,3.0,1,0,3.0,0,0.0,0.0,0,1,0,0,0,0,Obesity_Type_III,6,1
1,34,1.78,73.0,0,1,2.0,3.0,1,0,2.0,0,3.0,1.0,1,1,0,0,0,0,Normal_Weight,1,0
1,18,1.74,86.0,0,0,3.0,3.0,1,0,2.0,0,3.0,0.0,0,0,0,0,1,0,Overweight_Level_II,3,0
1,33,1.76,66.5,0,0,2.0,3.0,1,0,2.0,0,3.0,1.0,1,1,0,0,0,0,Normal_Weight,1,0
0,19,1.51,59.0,1,1,3.0,3.0,2,0,1.0,0,1.0,2.0,1,0,0,0,0,1,Overweight_Level_I,2,0
1,20,1.81,79.0,1,0,3.0,1.0,1,0,2.0,0,0.0,0.0,1,0,0,0,1,0,Normal_Weight,1,0
0,33,1.55,55.0,1,1,3.0,1.0,1,0,3.0,0,2.0,1.0,1,0,0,0,1,0,Normal_Weight,1,0
1,20,1.83,66.0,0,0,2.0,3.0,1,0,2.0,0,1.0,1.0,0,0,0,0,1,0,Normal_Weight,1,0
0,20,1.6,65.0,0,0,3.0,3.0,1,0,2.0,1,0.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,33,1.85,85.0,0,1,2.0,3.0,2,0,2.0,0,1.0,0.0,1,1,0,0,0,0,Normal_Weight,1,0
1,33,1.75,85.0,0,0,2.0,3.0,1,0,2.0,1,1.0,0.0,1,0,0,0,1,0,Overweight_Level_II,3,0
1,33,1.83,113.0,1,1,2.0,1.0,3,0,2.0,0,1.0,2.0,2,1,0,0,0,0,Obesity_Type_I,4,1
1,14,1.71,72.0,1,1,3.0,3.0,1,0,3.0,0,2.0,1.0,0,0,0,0,0,1,Normal_Weight,1,0
1,34,1.84,88.0,0,1,3.0,3.0,1,0,1.0,1,2.0,0.0,0,1,0,0,0,0,Overweight_Level_I,2,0
1,18,1.77,87.0,1,1,3.0,3.0,1,0,2.0,0,1.0,1.0,2,0,0,0,1,0,Overweight_Level_II,3,0
